Temps(ms), 14.100000,Vitesse (°/s), angle, -0.131250, 0.472500, 0.831250
Temps(ms), 14.150000,Vitesse (°/s), angle, -0.175000, 0.175000, 0.997500
Temps(ms), 14.200000,Vitesse (°/s), angle, 0.052500, 0.341250, 0.918750
Temps(ms), 14.250000,Vitesse (°/s), angle, -0.026250, 0.700000, 1.058750
Temps(ms), 14.300000,Vitesse (°/s), angle, -0.087500, 0.507500, 0.831250
Temps(ms), 14.350000,Vitesse (°/s), angle, 0.122500, 0.481250, 1.163750
Temps(ms), 14.400000,Vitesse (°/s), angle, -0.280000, 0.428750, 0.682500
Temps(ms), 14.450000,Vitesse (°/s), angle, -0.105000, 0.341250, 0.831250
Temps(ms), 14.500000,Vitesse (°/s), angle, -0.227500, 0.393750, 0.901250
Temps(ms), 14.550000,Vitesse (°/s), angle, 0.210000, 0.148750, 0.857500
Temps(ms), 14.600000,Vitesse (°/s), angle, -0.446250, 0.446250, 0.892500
Temps(ms), 14.650000,Vitesse (°/s), angle, 0.105000, 0.262500, 0.892500
Temps(ms), 14.700000,Vitesse (°/s), angle, -0.096250, 0.367500, 0.866250
Temps(ms), 14.750000,Vitesse (°/s), angle, -0.157500, 0.638750, 0.840000
Temps(ms), 14.800000,Vitesse (°/s), angle, -0.446250, 0.726250, 0.787500
Temps(ms), 14.850000,Vitesse (°/s), angle, 0.052500, 0.341250, 0.988750
Temps(ms), 14.900000,Vitesse (°/s), angle, -0.035000, 0.332500, 0.743750
Temps(ms), 14.950000,Vitesse (°/s), angle, 0.061250, 0.420000, 0.673750
Temps(ms), 15.000000,Vitesse (°/s), angle, -0.035000, 0.393750, 0.936250
Temps(ms), 15.050000,Vitesse (°/s), angle, -0.253750, 0.472500, 0.953750
Temps(ms), 15.100000,Vitesse (°/s), angle, -0.017500, 0.227500, 1.032500
Temps(ms), 15.150000,Vitesse (°/s), angle, -0.253750, 0.621250, 0.787500
Temps(ms), 15.200000,Vitesse (°/s), angle, -0.061250, 0.315000, 0.822500
Temps(ms), 15.250000,Vitesse (°/s), angle, -0.035000, 0.621250, 0.875000
Temps(ms), 15.300000,Vitesse (°/s), angle, -0.078750, 0.131250, 0.927500
Temps(ms), 15.350000,Vitesse (°/s), angle, -0.358750, 0.595000, 0.927500
Temps(ms), 15.400000,Vitesse (°/s), angle, 0.035000, 0.192500, 1.041250
Temps(ms), 15.450000,Vitesse (°/s), angle, -0.236250, 0.463750, 1.181250
Temps(ms), 15.500000,Vitesse (°/s), angle, 0.043750, -0.078750, 0.840000
Temps(ms), 15.550000,Vitesse (°/s), angle, -0.262500, 0.673750, 1.093750
Temps(ms), 15.600000,Vitesse (°/s), angle, -0.227500, 0.315000, 0.866250
Temps(ms), 15.650000,Vitesse (°/s), angle, -0.096250, 0.402500, 0.918750
Temps(ms), 15.700000,Vitesse (°/s), angle, 0.026250, 0.131250, 0.945000
Temps(ms), 15.750000,Vitesse (°/s), angle, -0.306250, 0.306250, 0.901250
Temps(ms), 15.800000,Vitesse (°/s), angle, 0.043750, 0.367500, 0.822500
Temps(ms), 15.850000,Vitesse (°/s), angle, -0.122500, 0.367500, 0.866250
